STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3379;20241112;   10;   7.4;   2.4;    9;   0.0;   0;    0.000;   0;   8.0;   6.7;  964.40;    2.8;   89.00;    4.1;    1.7;    2.0;eor
       3379;20241113;   10;   6.5;   2.0;    9;   0.6;   8;    0.000;   0;   7.8;   5.8;  966.10;    1.2;   87.00;    2.2;    0.5;    0.2;eor
       3379;20241114;   10;   6.4;   2.3;    9;   0.3;   6;    4.200;   0;   6.9;   6.4;  965.10;    3.6;   81.00;    6.6;    0.9;    1.1;eor
       3379;20241115;   10;   4.7;   1.4;    9;   0.0;   0;    0.100;   0;   6.3;   7.3;  964.00;    4.7;   85.00;    6.9;    0.3;   -1.5;eor
       3379;20241116;   10;   4.4;   1.2;    9;   0.0;   0;    8.900;   0;   2.0;   6.3;  958.30;    2.9;   85.00;   11.1;   -1.4;   -2.9;eor
       3379;20241117;   10;  12.8;   3.2;    9;   4.5;   6;    3.800;   0;   7.3;   7.0;  953.00;    4.1;   87.00;    9.7;   -1.2;   -0.7;eor
       3379;20241118;   10;  17.0;   5.2;    9;   0.8;   6;    2.700;   0;   7.4;   7.6;  951.20;    6.9;   77.00;    9.9;    3.8;    2.3;eor
       3379;20241119;   10;  17.4;   5.3;    9;  12.9;   8;    1.000;   0;   7.8;   8.0;  941.80;    9.8;   67.00;   12.5;    6.5;    5.9;eor
       3379;20241120;   10;  15.2;   4.8;    9;   2.3;   8;    5.000;   0;   6.0;   6.0;  940.40;    2.8;   80.00;    9.7;    0.4;   -0.1;eor
       3379;20241121;   10;  13.7;   4.1;    9;   6.3;   8;    1.200;   0;   7.6;   4.5;  938.50;    1.3;   68.00;    3.7;   -1.2;   -1.1;eor
       3379;20241122;   10;  14.7;   5.1;    9;   0.2;   8;    5.500;   6;   6.2;   4.6;  944.70;   -0.6;   79.00;    1.4;   -2.2;   -3.6;eor
       3379;20241123;   10;  15.7;   4.0;    9;   0.0;   6;    5.600;   4;   7.4;   4.7;  959.90;    2.8;   64.00;    6.3;    0.7;    0.5;eor
       3379;20241124;   10;   5.1;   1.7;    9;   0.1;   6;    4.700;   0;   6.7;   6.4;  959.20;    7.9;   60.00;   15.4;    3.1;    0.9;eor
       3379;20241125;   10;   5.5;   1.8;    9;   2.3;   6;    8.200;   0;   2.9;   7.1;  953.90;    7.5;   71.00;   16.5;    2.0;   -0.9;eor
       3379;20241126;   10;   8.3;   2.7;    9;   0.0;   6;    2.400;   0;   7.0;   8.4;  959.40;    8.6;   75.00;   11.2;    5.5;    3.1;eor
       3379;20241127;   10;   6.8;   1.7;    9;   3.8;   6;    4.800;   0;   6.6;   7.7;  960.10;    6.9;   79.00;   12.2;    3.2;    1.7;eor
       3379;20241128;   10;  13.5;   4.2;    9;   5.5;   6;    0.000;   0;   7.6;   7.7;  961.30;    6.0;   82.00;   11.7;    3.7;    3.0;eor
       3379;20241129;   10;   5.8;   2.1;    9;   0.0;   0;    2.300;   0;   4.6;   6.1;  969.00;    3.1;   79.00;    6.2;   -0.2;   -2.1;eor
       3379;20241130;   10;   5.5;   2.0;    9;   0.0;   0;    6.700;   0;   0.8;   5.5;  967.50;    1.0;   85.00;    5.5;   -2.0;   -4.1;eor
       3379;20241201;   10;   3.2;   1.1;    9;   0.0;   7;    0.200;   0;   7.6;   5.1;  963.50;   -1.5;   94.00;   -0.1;   -3.3;   -4.3;eor
       3379;20241202;   10;   5.3;   1.1;    9;   5.9;   6;    0.500;   0;   7.0;   6.3;  957.70;    2.0;   87.00;    7.3;   -3.5;   -4.2;eor
       3379;20241203;   10;   8.6;   2.7;    9;   2.5;   6;    2.500;   0;   7.2;   7.8;  956.90;    5.7;   85.00;    7.3;    3.5;    3.2;eor
       3379;20241204;   10;   6.5;   1.5;    9;   0.0;   8;    0.000;   0;   7.1;   6.3;  962.50;    2.7;   84.00;    3.7;   -0.1;   -2.2;eor
       3379;20241205;   10;   5.9;   1.8;    9;   2.9;   6;    6.500;   0;   5.4;   5.4;  961.50;    1.9;   78.00;    5.1;   -1.2;   -3.8;eor
       3379;20241206;   10;  21.1;   6.1;    9;   4.9;   6;    0.400;   0;   7.6;   6.7;  950.90;    6.0;   72.00;    8.8;    3.5;    3.2;eor
       3379;20241207;   10;  10.0;   2.9;    9;   2.4;   6;    0.500;   0;   7.8;   6.3;  947.30;    4.7;   74.00;    7.2;    2.0;   -1.1;eor
       3379;20241208;   10;   7.2;   1.8;    9;   6.1;   6;    0.700;   0;   7.7;   6.7;  944.90;    4.1;   82.00;    6.3;    2.6;    0.5;eor
       3379;20241209;   10;   7.8;   3.3;    9;   3.6;   8;    0.000;   0;   7.7;   6.3;  953.70;    1.6;   92.00;    3.0;    0.2;    0.2;eor
       3379;20241210;   10;   9.0;   3.1;    9;   0.1;   6;    0.000;   0;   7.7;   6.0;  960.00;    1.4;   88.00;    2.3;    0.3;    0.2;eor
       3379;20241211;   10;   5.7;   1.9;    9;   0.0;   0;    0.000;   0;   7.9;   6.0;  964.10;    1.9;   86.00;    2.5;    1.2;    1.0;eor
       3379;20241212;   10;   5.6;   2.0;    9;   0.0;   0;    0.000;   0;   8.0;   5.7;  966.10;    1.3;   85.00;    2.1;    0.3;    0.5;eor
       3379;20241213;   10;   6.2;   2.1;    9;   0.0;   6;    0.000;   0;   8.0;   5.3;  964.20;    0.0;   87.00;    0.7;   -0.7;   -0.4;eor
       3379;20241214;   10;  10.3;   2.9;    9;   0.0;   8;    0.000;   0;   8.0;   5.6;  958.80;    1.6;   81.00;    4.4;   -1.3;   -1.8;eor
       3379;20241215;   10;  13.9;   5.1;    9;   0.2;   6;    2.300;   0;   7.3;   5.5;  966.60;    3.5;   70.00;    5.2;    1.6;    1.3;eor
       3379;20241216;   10;  12.4;   4.5;    9;   0.0;   0;    3.800;   0;   4.3;   7.3;  971.10;    7.6;   70.00;   11.8;    4.8;    1.9;eor
       3379;20241217;   10;   6.4;   2.0;    9;   0.0;   0;    5.100;   0;   7.2;   7.5;  967.50;    5.2;   85.00;    8.8;    2.2;   -0.1;eor
       3379;20241218;   10;   6.7;   1.7;    9;   0.0;   6;    1.200;   0;   7.9;   6.2;  960.00;    8.0;   61.00;   12.6;    2.3;    0.8;eor
       3379;20241219;   10;  17.3;   3.6;    9;   4.7;   8;    0.200;   0;   7.4;   7.4;  946.60;    7.5;   71.00;   12.6;    3.2;    1.2;eor
       3379;20241220;   10;  11.4;   3.8;    9;   0.4;   8;    0.000;   0;   7.0;   5.9;  957.70;    1.8;   85.00;    3.3;    0.8;   -0.8;eor
       3379;20241221;   10;  13.2;   4.0;    9;   5.0;   6;    3.500;   0;   5.7;   5.1;  958.80;    3.5;   65.00;    6.9;    0.1;   -1.5;eor
       3379;20241222;   10;  20.3;   5.3;    9;  12.8;   8;    0.600;   0;   6.4;   6.8;  944.50;    3.5;   86.00;    6.5;    0.0;   -1.4;eor
       3379;20241223;   10;   9.1;   3.4;    9;   1.0;   8;    3.300;   0;   7.3;   5.4;  950.70;    1.2;   81.00;    3.1;    0.1;   -0.6;eor
       3379;20241224;   10;   8.4;   2.9;    9;   0.1;   8;    0.000;   0;   7.3;   5.8;  964.60;    1.5;   85.00;    2.4;   -1.1;   -2.7;eor
       3379;20241225;   10;   4.6;   1.5;    9;   0.0;   0;    8.000;   0;   1.1;   4.6;  972.50;   -0.2;   77.00;    4.6;   -2.9;   -4.5;eor
       3379;20241226;   10;   5.8;   2.2;    9;   0.0;   8;    2.200;   0;   6.5;   4.5;  972.60;   -2.8;   91.00;   -0.4;   -4.4;   -4.2;eor
       3379;20241227;   10;   4.4;   1.2;    9;   0.0;   0;    0.000;   0;   7.7;   4.4;  970.30;   -3.3;   92.00;   -2.1;   -5.0;   -5.4;eor
       3379;20241228;   10;   2.8;   0.9;    9;   0.0;   0;    6.200;   0;   3.4;   4.8;  967.60;   -2.1;   92.00;    2.0;   -4.2;   -4.7;eor
       3379;20241229;   10;   4.7;   1.1;    9;   0.0;   8;    8.100;   0;   1.1;   4.8;  966.70;   -1.4;   87.00;    5.9;   -5.1;   -5.8;eor
       3379;20241230;   10;   4.1;   1.2;    9;   0.0;   8;    0.100;   0;   8.0;   4.7;  968.20;   -2.8;   95.00;   -1.7;   -3.8;   -3.4;eor
       3379;20241231;   10;   4.7;   0.9;    9;   0.0;   0;    6.900;   0;   3.9;   4.8;  966.70;   -1.9;   91.00;    2.9;   -4.3;   -4.6;eor
       3379;20250101;    3;  13.1;   3.1;    3;   0.0;   0;    8.100;   0;   5.6;   4.2;  961.40;    4.8;   55.00;   12.7;   -3.2;   -5.5;eor
       3379;20250102;    3;  21.0;   5.4;    3;  15.7;   8;    0.000;   0;   7.6;   5.1;  952.00;    6.3;   57.00;   10.5;    0.3;    0.2;eor
       3379;20250103;    3;  11.0;   3.4;    3;   0.0;   0;    5.100;   2;   3.9;   5.0;  957.50;   -0.7;   85.00;    0.9;   -3.3;   -5.8;eor
       3379;20250104;    3;   5.8;   2.0;    3;  12.5;   8;    6.100;   2;   5.2;   4.0;  957.30;   -2.5;   80.00;    0.2;   -5.4;   -8.6;eor
       3379;20250105;    3;   8.2;   2.7;    3;  11.4;   6;    0.000;   9;   7.7;   7.5;  944.40;    4.2;   89.00;    9.8;   -2.0;   -1.9;eor
       3379;20250106;    3;  11.9;   2.0;    3;   1.1;   6;    5.000;   0;   7.8;   7.4;  938.90;    7.3;   73.00;   13.7;    1.7;   -0.5;eor
       3379;20250107;    3;  20.3;   4.1;    3;   0.9;   6;    2.200;   0;   5.9;   6.4;  945.40;    5.0;   73.00;    8.4;    2.6;    0.5;eor
       3379;20250108;    3;   9.4;   2.2;    3;   8.5;   8;    0.000;   0;   7.5;   6.5;  944.70;    2.6;   88.00;    6.2;    0.9;    0.2;eor
       3379;20250109;    3;  22.3;   4.5;    3;   4.8;   8;    3.800;   0;   7.2;   7.7;  942.80;    8.1;   72.00;   13.7;    0.6;   -0.3;eor
       3379;20250110;    3;  11.4;   3.5;    3;   0.0;   0;    2.800;   0;   4.7;   4.4;  956.10;    0.3;   70.00;    3.0;   -2.4;   -4.7;eor
       3379;20250111;    3;   8.0;   2.8;    3;   0.0;   8;    3.300;   0;   4.0;   4.1;  960.80;   -2.0;   78.00;   -0.8;   -3.6;   -5.3;eor
       3379;20250112;    3;  10.3;   3.2;    3;   0.0;   0;    2.100;   0;   5.9;   4.0;  970.70;   -1.5;   73.00;    0.0;   -2.9;   -5.6;eor
       3379;20250113;    3;   8.2;   2.5;    3;   0.0;   0;    6.700;   0;   3.3;   3.6;  975.30;   -3.0;   74.00;   -0.1;   -5.2;   -6.9;eor
       3379;20250114;    3;   4.3;   1.6;    3;   0.0;   8;    4.900;   0;   4.6;   3.7;  970.80;   -3.3;   78.00;    0.2;   -6.2;   -7.6;eor
       3379;20250115;    3;   5.6;   2.0;    3;   3.5;   8;    0.000;   0;   7.5;   5.3;  967.90;   -0.4;   89.00;    0.6;   -3.3;   -3.1;eor
       3379;20250116;    3;   9.0;   2.6;    3;   0.0;   0;    0.000;   0;   7.9;   5.7;  971.70;    0.7;   89.00;    1.4;   -0.3;   -0.2;eor
       3379;20250117;    3;   6.5;   2.6;    3;   0.0;   6;    0.000;   0;   8.0;   5.4;  971.80;   -0.3;   90.00;    0.2;   -0.9;   -0.7;eor
       3379;20250118;    3;   6.2;   2.0;    3;   0.0;   7;    1.000;   0;   6.0;   4.8;  966.80;   -1.5;   87.00;    0.2;   -3.7;   -4.9;eor
       3379;20250119;    3;   4.2;   1.3;    3;   0.0;   0;    8.300;   0;   3.3;   4.9;  959.00;   -0.6;   85.00;    4.9;   -4.0;   -4.8;eor
       3379;20250120;    3;   3.2;   0.9;    3;   0.0;   0;    5.600;   0;   6.4;   5.5;  956.90;    0.6;   86.00;    7.3;   -3.2;   -4.7;eor
       3379;20250121;    3;   3.4;   1.2;    3;   0.0;   0;    7.700;   0;   5.3;   5.2;  955.20;   -0.7;   90.00;    4.7;   -3.4;   -2.8;eor
       3379;20250122;    3;   5.6;   1.6;    3;   0.0;   0;    4.600;   0;   7.8;   5.1;  949.40;   -0.8;   88.00;    2.6;   -4.2;   -4.2;eor
       3379;20250123;    3;  15.5;   2.9;    3;   0.7;   6;    2.000;   0;   6.7;   6.3;  948.10;    3.1;   82.00;    7.0;   -0.9;   -1.9;eor
       3379;20250124;    3;   6.7;   2.4;    3;   0.0;   0;    5.800;   0;   7.1;   6.0;  952.50;    6.9;   62.00;   13.0;    0.8;   -1.8;eor
       3379;20250125;    3;   8.5;   2.1;    3;   0.0;   0;    2.500;   0;   7.3;   5.8;  949.20;    9.0;   51.00;   16.6;    4.1;    0.4;eor
       3379;20250126;    3;  12.0;   3.0;    3;   0.0;   6;    1.200;   0;   6.5;   6.1;  948.60;    6.3;   65.00;    9.0;    2.2;   -0.9;eor
       3379;20250127;    3;   8.3;   2.4;    3;  11.2;   6;    1.900;   0;   7.5;   7.3;  942.70;    6.6;   75.00;   12.9;    2.1;   -0.4;eor
       3379;20250128;    3;   8.8;   3.1;    3;  15.0;   8;    0.000;   0;   7.3;   7.3;  939.90;    4.1;   89.00;    6.0;    0.9;    0.2;eor
       3379;20250129;    3;  16.5;   4.2;    3;   0.1;   6;    4.600;   0;   5.0;   6.5;  948.30;    5.8;   71.00;    9.8;    2.2;   -1.0;eor
       3379;20250130;    3;   5.4;   1.5;    3;   0.0;   6;    5.000;   0;   7.0;   5.8;  954.00;    3.2;   76.00;    8.3;   -1.2;   -3.1;eor
       3379;20250131;    3;   9.0;   2.4;    3;   0.0;   6;    0.000;   0;   7.8;   6.0;  964.10;    3.1;   79.00;    5.5;    0.9;   -0.1;eor
       3379;20250201;    3;   8.5;   2.5;    3;   0.0;   0;    0.483;   0;   6.2;   5.0;  964.77;    0.9;   77.29;    3.1;   -1.5;   -3.6;eor
       3379;20250202;    3;   5.0;   1.7;    3;   0.0;   0;    0.000;   0;   7.3;   5.2;  961.44;   -0.2;   85.96;    0.7;   -2.1;   -4.0;eor
       3379;20250203;    3;   4.4;   1.4;    3;   0.0;   6;    0.000;   0;   8.0;   5.2;  964.40;   -0.6;   88.08;    0.4;   -1.4;   -1.1;eor
       3379;20250204;    3;   4.2;   1.3;    3;   0.0;   0;    4.267;   0;   6.7;   5.0;  966.74;   -0.4;   85.79;    3.4;   -2.0;   -1.7;eor
       3379;20250205;    3;   5.0;   1.6;    3;   0.0;   6;    7.383;   0;   4.4;   5.0;  973.24;    0.3;   81.96;    5.3;   -2.8;   -3.1;eor
       3379;20250206;    3;   9.7;   3.2;    3;   0.0;   8;    0.000;   0;   8.0;   5.2;  971.73;    0.4;   83.75;    1.4;   -0.7;   -0.4;eor
       3379;20250207;    3;  10.3;   3.0;    3;   0.0;   0;    2.433;   0;   7.9;   5.0;  962.23;    1.2;   75.25;    4.5;   -1.2;   -3.1;eor
       3379;20250208;    3;   7.1;   1.8;    3;   0.0;   0;    8.683;   0;   4.3;   5.2;  959.87;    1.8;   75.50;    9.0;   -3.5;   -5.5;eor
       3379;20250209;    3;   4.8;   1.4;    3;   0.0;   0;    3.383;   0;   7.0;   5.5;  962.94;    1.4;   81.88;    6.3;   -1.9;   -3.8;eor
       3379;20250210;    3;   5.9;   1.5;    3;   0.9;   6;    4.117;   0;   7.0;   5.8;  961.20;    2.0;   82.42;    6.8;   -0.7;   -2.3;eor
       3379;20250211;    3;   5.0;   1.7;    3;   4.2;   6;    0.133;   0;   7.4;   6.1;  959.07;    2.5;   82.71;    4.8;    0.3;   -0.5;eor
       3379;20250212;    3;   8.0;   1.6;    3;   1.8;   6;    0.450;   0;   7.8;   8.4;  955.29;    7.0;   84.08;   11.5;    2.9;    2.4;eor
       3379;20250213;    3;   7.7;   2.7;    3;   3.7;   8;    0.000;   0;   7.7;   7.2;  953.56;    4.2;   86.71;    7.9;    0.4;    0.0;eor
       3379;20250214;    3;   7.7;   2.2;    3;   1.8;   8;    0.000;   0;   7.7;   4.6;  959.12;   -0.7;   78.63;    0.4;   -1.8;   -2.1;eor
       3379;20250215;    3;   7.3;   2.2;    3;   0.0;   0;    3.633;   0;   6.0;   4.3;  958.72;   -1.0;   75.29;    1.5;   -3.3;   -5.1;eor
       3379;20250216;    3;   7.4;   2.7;    3;   1.6;   8;    0.083;   0;   7.7;   4.1;  955.57;   -2.3;   79.63;   -1.1;   -3.0;   -3.4;eor
       3379;20250217;    3;   6.7;   2.4;    3;   0.0;   0;    9.550;   1;   2.4;   3.6;  958.29;   -2.8;   72.63;    0.6;   -5.8;   -9.0;eor
       3379;20250218;    3;   9.4;   3.0;    3;   0.0;   0;    6.917;   0;   3.8;   3.4;  961.35;   -1.8;   64.08;    1.5;   -4.6;   -5.7;eor
       3379;20250219;    3;   7.3;   2.6;    3;   0.0;   0;    9.617;   0;   0.8;   3.3;  962.13;   -2.2;   62.58;    3.1;   -6.5;   -7.6;eor
       3379;20250220;    3;   5.7;   1.4;    3;   0.0;   0;    7.733;   0;   4.7;   5.6;  964.08;    3.4;   70.71;   11.5;   -3.9;   -5.0;eor
       3379;20250221;    3;   7.3;   2.0;    3;   0.0;   0;    9.250;   0;   6.8;   7.3;  962.23;    7.1;   74.00;   15.1;    1.3;   -1.0;eor
       3379;20250222;    3;   5.9;   1.6;    3;   0.0;   0;    9.000;   0;   7.9;   7.3;  959.22;    5.6;   79.83;   13.6;   -0.4;   -1.7;eor
       3379;20250223;    3;   5.6;   1.8;    3;   0.0;   6;    0.250;   0;   7.8;   8.4;  966.52;    8.1;   77.75;   11.2;    5.4;    3.6;eor
       3379;20250224;    3;   6.1;   1.5;    3;   0.0;   6;    6.917;   0;   7.6;   8.5;  962.65;    9.9;   71.25;   14.2;    5.5;    2.7;eor
       3379;20250225;    3;   9.4;   2.0;    3;   5.0;   6;    3.533;   0;   7.9;   8.3;  953.88;   10.0;   67.92;   14.3;    6.4;    4.5;eor
       3379;20250226;    3;  15.4;   4.5;    3;   0.0;   6;    0.233;   0;   7.9;   6.9;  955.51;    5.6;   75.88;    7.3;    4.1;    2.3;eor
       3379;20250227;    3;   9.2;   2.6;    3;   0.4;   6;    3.317;   0;   5.1;   6.3;  956.99;    3.8;   79.00;    7.2;    1.6;   -1.0;eor
       3379;20250228;    3;   9.9;   2.8;    3;   0.0;   6;    0.817;   0;   6.9;   5.9;  959.79;    3.6;   75.33;    6.0;    1.1;   -0.1;eor
       3379;20250301;    3;   6.6;   2.0;    3;   0.0;   0;    3.183;   0;   4.7;   5.5;  965.02;    1.0;   84.88;    4.8;   -1.5;   -2.4;eor
       3379;20250302;    3;   8.6;   2.5;    3;   0.0;   0;   10.783;   0;   1.9;   5.1;  967.84;    2.4;   71.88;    8.8;   -2.5;   -4.7;eor
       3379;20250303;    3;   5.5;   1.6;    3;   0.0;   0;   10.900;   0;   1.8;   4.7;  965.21;    3.4;   62.67;   11.2;   -2.9;   -5.3;eor
       3379;20250304;    3;   5.8;   1.3;    3;   0.0;   0;   10.383;   0;   3.9;   5.1;  963.40;    4.4;   63.17;   12.5;   -1.6;   -3.9;eor
       3379;20250305;    3;   4.5;   1.3;    3;   0.0;   0;   10.967;   0;   0.5;   5.9;  962.85;    6.4;   64.83;   15.4;   -1.3;   -3.5;eor
       3379;20250306;    3;   5.5;   1.5;    3;   0.0;   0;   10.933;   0;   0.0;   6.2;  959.96;    8.3;   60.96;   17.6;    0.0;   -2.4;eor
       3379;20250307;    3;   5.0;   1.3;    3;   0.0;   0;   10.650;   0;   0.0;   5.9;  956.60;    8.0;   59.71;   17.2;    0.6;   -2.2;eor
       3379;20250308;    3;   6.4;   1.5;    3;   0.0;   0;   11.083;   0;   0.4;   5.2;  951.66;    8.5;   51.33;   17.7;    0.2;   -2.4;eor
       3379;20250309;    3;   7.0;   1.7;    3;   0.0;   0;   10.967;   0;   5.4;   5.7;  943.96;   10.1;   50.50;   19.6;    1.1;   -2.0;eor
       3379;20250310;    3;  12.5;   2.7;    3;   0.0;   6;    1.750;   0;   6.3;   7.4;  940.86;    8.8;   64.83;   12.4;    4.7;    1.2;eor
       3379;20250311;    3;   7.4;   1.9;    3;   0.0;   0;    9.767;   0;   6.8;   7.5;  941.23;    9.1;   66.92;   14.9;    2.4;   -0.5;eor
       3379;20250312;    3;   6.4;   2.0;    3;   4.6;   6;    0.750;   0;   7.8;   8.3;  935.94;    6.9;   83.17;   10.3;    4.3;    2.4;eor
       3379;20250313;    3;   7.5;   1.8;    3;  10.2;   8;    0.683;   0;   7.7;   7.6;  935.68;    4.6;   89.38;    6.1;    3.1;    3.1;eor
       3379;20250314;    3;   6.3;   2.0;    3;   0.5;   6;    0.000;   0;   7.8;   6.6;  942.99;    3.9;   81.92;    5.7;    1.4;    1.4;eor
       3379;20250315;    3;  11.7;   4.0;    3;   0.9;   6;    0.000;   0;   7.7;   6.7;  948.31;    3.5;   85.50;    4.2;    2.8;    2.7;eor
       3379;20250316;    1;   9.0;   2.5;    1;   0.3;   6;    0.000;   0;   7.8;   6.6;  952.92;    3.2;   85.71;    4.4;    1.6;    1.7;eor
       3379;20250317;    1;   9.0;   3.1;    1;   0.2;   6;    4.483;   0;   5.2;   4.8;  961.23;    2.6;   65.21;    5.4;   -0.7;   -2.1;eor
       3379;20250318;    1;  12.1;   3.9;    1;   0.0;   0;   11.817;   0;   0.0;   3.4;  964.62;    1.9;   49.33;    7.8;   -2.7;   -4.5;eor
       3379;20250319;    1;   5.6;   1.6;    1;   0.0;   0;   11.817;   0;   0.0;   5.3;  963.98;    5.0;   61.58;   13.7;   -3.1;   -5.4;eor
       3379;20250320;    1;   5.0;   1.5;    1;   0.0;   0;   11.667;   0;   0.7;   6.1;  962.49;    9.8;   55.38;   18.7;   -0.2;   -2.7;eor
       3379;20250321;    1;   9.1;   2.7;    1;   0.0;   0;   10.000;   0;   6.8;   6.7;  955.35;   11.6;   52.46;   19.2;    3.1;    0.2;eor
       3379;20250322;    1;   8.9;   2.6;    1;   0.0;   6;   10.500;   0;   6.4;   7.8;  945.21;   12.4;   55.42;   19.2;    6.7;    5.1;eor
       3379;20250323;    1;  10.3;   2.2;    1;   0.7;   6;    0.700;   0;   7.8;   8.8;  944.05;   10.1;   71.67;   13.8;    7.1;    4.8;eor
       3379;20250324;    1;   6.2;   1.8;    1;   4.4;   6;    2.733;   0;   7.7;   9.3;  951.33;    9.6;   78.25;   13.8;    5.8;    3.5;eor
       3379;20250325;    1;   7.1;   2.0;    1;   3.0;   6;    2.133;   0;   7.1;   9.8;  956.20;    9.7;   81.79;   14.5;    7.4;    5.7;eor
       3379;20250326;    1;   7.3;   2.1;    1;   3.4;   6;    0.450;   0;   7.0;   8.8;  957.32;    7.9;   83.00;   10.7;    6.4;    4.3;eor
       3379;20250327;    1;   6.4;   2.1;    1;   0.6;   6;    0.000;   0;   6.1;   8.1;  957.02;    5.9;   88.00;    8.4;    3.3;    0.4;eor
       3379;20250328;    1;   8.8;   1.9;    1;   3.4;   6;    7.367;   0;   5.3;   7.4;  950.13;    7.4;   74.83;   13.7;    1.3;   -0.8;eor
       3379;20250329;    1;   8.9;   2.6;    1;   4.0;   6;    0.000;   0;   7.8;   9.3;  951.17;    7.7;   88.75;    9.2;    6.1;    6.0;eor
       3379;20250330;    1;  15.6;   4.5;    1;   0.0;   6;    4.083;   0;   7.6;   7.7;  955.40;    9.1;   67.21;   12.5;    6.5;    5.9;eor
       3379;20250331;    1;  13.1;   4.1;    1;   1.6;   6;    0.933;   0;   7.8;   6.9;  959.03;    6.1;   73.13;    8.5;    3.8;    3.6;eor
       3379;20250401;    1;  10.7;   3.1;    1;   0.1;   6;    0.983;   0;   7.4;   7.1;  960.03;    6.2;   75.46;    9.9;    3.5;    2.9;eor
       3379;20250402;    1;  14.7;   4.8;    1;   0.0;   0;   11.533;   0;   3.0;   7.6;  957.85;    9.5;   65.00;   14.4;    4.8;    3.0;eor
       3379;20250403;    1;   9.8;   3.3;    1;   0.0;   0;   12.583;   0;   1.3;   7.4;  959.88;   11.4;   56.21;   18.7;    5.6;    2.9;eor
       3379;20250404;    1;   9.6;   2.5;    1;   0.0;   0;   12.783;   0;   0.0;   7.0;  956.82;   11.5;   54.96;   19.5;    3.8;    1.0;eor
       3379;20250405;    1;  10.7;   2.9;    1;   0.0;   0;    9.833;   0;   3.7;   7.1;  952.60;   11.9;   52.96;   19.6;    4.5;    1.8;eor
       3379;20250406;    1;   8.8;   3.4;    1;   0.0;   0;   12.433;   0;   0.7;   3.5;  958.81;    4.3;   43.38;    8.6;    0.2;   -1.2;eor
       3379;20250407;    1;  10.0;   3.1;    1;   0.0;   0;   12.933;   0;   2.8;   3.8;  961.19;    4.9;   44.63;    9.8;   -0.4;   -2.5;eor
       3379;20250408;    1;   8.6;   2.5;    1;   0.0;   0;   12.700;   0;   0.0;   5.0;  962.47;    7.5;   49.96;   13.5;    0.5;   -1.7;eor
       3379;20250409;    1;   8.1;   2.0;    1;   0.0;   0;    9.967;   0;   3.6;   5.4;  960.24;    7.2;   54.83;   12.4;    1.3;   -0.9;eor
       3379;20250410;    1;   7.8;   2.6;    1;   0.0;   0;    9.617;   0;   4.5;   6.3;  961.94;    9.5;   53.67;   15.4;    4.4;    3.8;eor
       3379;20250411;    1;  10.0;   2.7;    1;   0.0;   0;   12.750;   0;   2.6;   6.7;  958.39;   11.6;   52.21;   19.1;    3.7;    1.4;eor
       3379;20250412;    1;  10.0;   2.5;    1;   0.0;   0;   12.900;   0;   3.9;   7.7;  951.40;   13.7;   52.04;   21.6;    5.1;    2.6;eor
       3379;20250413;    1;   7.9;   2.0;    1;   0.0;   6;    1.167;   0;   7.3;   9.6;  948.25;   14.3;   60.17;   20.3;    9.0;    6.5;eor
       3379;20250414;    1;   7.7;   2.2;    1;   0.0;   0;    6.100;   0;   7.5;  11.1;  947.43;   15.4;   64.63;   20.7;   11.0;    9.2;eor
       3379;20250415;    1;   8.3;   1.9;    1;   0.0;   0;    8.433;   0;   6.6;  10.7;  940.90;   16.3;   60.54;   22.1;   10.4;    7.8;eor
       3379;20250416;    1;  13.9;   3.7;    1;   0.0;   0;    6.300;   0;   6.9;   9.5;  945.13;   17.0;   55.54;   24.6;    8.8;    6.8;eor
       3379;20250417;    1;  10.7;   3.2;    1;   0.0;   6;    4.167;   0;   7.0;  10.3;  945.40;   11.5;   76.04;   17.1;    9.0;    9.2;eor
       3379;20250418;    1;  10.9;   3.2;    1;   0.0;   6;    1.767;   0;   7.8;   8.0;  951.47;    9.1;   69.46;   11.4;    6.7;    5.4;eor
       3379;20250419;    1;   7.9;   2.1;    1;   0.0;   0;   13.267;   0;   2.9;   7.9;  947.74;   13.0;   57.17;   21.1;    3.8;    1.8;eor
       3379;20250420;    1;  16.1;   2.7;    1;   0.0;   6;    8.550;   0;   5.7;   8.2;  946.04;   14.5;   55.42;   23.9;    7.3;    5.3;eor
       3379;20250421;    1;  10.2;   1.8;    1;   0.3;   6;    4.633;   0;   7.9;   8.5;  951.10;   13.3;   57.00;   17.9;    9.4;    9.0;eor
       3379;20250422;    1;-999;-999;    1;   0.0;   0;    4.700;   0;  -999;  -999;    -999;   13.8;-999;   17.2;   10.6;    9.7;eor
       3379;20250423;    1;-999;-999;    1;   2.5;   4;    6.800;   0;  -999;  -999;    -999;   14.5;-999;   20.5;    9.5;    7.5;eor
       3379;20250424;    1;-999;-999;    1;   2.0;   4;    0.200;   0;  -999;  -999;    -999;   11.0;-999;   13.8;    9.8;    9.0;eor
       3379;20250425;    1;   7.9;-999;    1;   0.9;   6;    2.800;   0;  -999;  -999;    -999;   11.0;-999;   15.1;    8.3;    7.8;eor
